id,area,dificultad,tiempo
1139,Música,Baja,89
1139,Música,Media,81
1139,Música,Alta,93
1140,Economía,Baja,77
1140,Economía,Media,89
1140,Economía,Alta,96
1141,Biología,Baja,85
1141,Biología,Media,97
1141,Biología,Alta,87
1142,Matemáticas,Baja,86
1142,Matemáticas,Media,77
1142,Matemáticas,Alta,94
1143,Matemáticas,Baja,75
1143,Matemáticas,Media,89
1143,Matemáticas,Alta,95
1144,Biología,Baja,90
1144,Biología,Media,76
1144,Biología,Alta,97
1145,Economía,Baja,87
1145,Economía,Media,86
1145,Economía,Alta,71
1146,Arquitectura,Baja,80
1146,Arquitectura,Media,82
1146,Arquitectura,Alta,84
1147,Psicología,Baja,77
1147,Psicología,Media,93
1147,Psicología,Alta,86
1148,Literatura,Baja,89
1148,Literatura,Media,85
1148,Literatura,Alta,100
1149,Arquitectura,Baja,100
1149,Arquitectura,Media,90
1149,Arquitectura,Alta,102
1150,Computación,Baja,90
1150,Computación,Media,99
1150,Computación,Alta,98
1151,Leyes,Baja,85
1151,Leyes,Media,96
1151,Leyes,Alta,86
1152,Economía,Baja,80
1152,Economía,Media,87
1152,Economía,Alta,77
1153,Economía,Baja,83
1153,Economía,Media,86
1153,Economía,Alta,96
1154,Economía,Baja,84
1154,Economía,Media,89
1154,Economía,Alta,84
1155,Economía,Baja,81
1155,Economía,Media,92
1155,Economía,Alta,75
1156,Psicología,Baja,82
1156,Psicología,Media,81
1156,Psicología,Alta,90
1157,Leyes,Baja,81
1157,Leyes,Media,93
1157,Leyes,Alta,79
1158,Leyes,Baja,84
1158,Leyes,Media,90
1158,Leyes,Alta,101
1159,Arquitectura,Baja,78
1159,Arquitectura,Media,77
1159,Arquitectura,Alta,76
1160,Arquitectura,Baja,95
1160,Arquitectura,Media,87
1160,Arquitectura,Alta,96
1161,Arquitectura,Baja,88
1161,Arquitectura,Media,88
1161,Arquitectura,Alta,88
1162,Computación,Baja,89
1162,Computación,Media,90
1162,Computación,Alta,103
1163,Psicología,Baja,97
1163,Psicología,Media,94
1163,Psicología,Alta,98
1164,Química,Baja,90
1164,Química,Media,87
1164,Química,Alta,86
1165,Química,Baja,89
1165,Química,Media,95
1165,Química,Alta,90
1166,Leyes,Baja,91
1166,Leyes,Media,92
1166,Leyes,Alta,111
1167,Arquitectura,Baja,89
1167,Arquitectura,Media,88
1167,Arquitectura,Alta,104
1168,Física,Baja,75
1168,Física,Media,89
1168,Física,Alta,92
1169,Matemáticas,Baja,71
1169,Matemáticas,Media,91
1169,Matemáticas,Alta,95
1170,Matemáticas,Baja,101
1170,Matemáticas,Media,83
1170,Matemáticas,Alta,93
1171,Leyes,Baja,89
1171,Leyes,Media,86
1171,Leyes,Alta,94
1172,Psicología,Baja,98
1172,Psicología,Media,75
1172,Psicología,Alta,88
1173,Matemáticas,Baja,75
1173,Matemáticas,Media,100
1173,Matemáticas,Alta,103
1174,Biología,Baja,75
1174,Biología,Media,88
1174,Biología,Alta,85
1175,Física,Baja,79
1175,Física,Media,102
1175,Física,Alta,100
1176,Leyes,Baja,81
1176,Leyes,Media,90
1176,Leyes,Alta,86
1177,Matemáticas,Baja,85
1177,Matemáticas,Media,97
1177,Matemáticas,Alta,93
1178,Matemáticas,Baja,76
1178,Matemáticas,Media,70
1178,Matemáticas,Alta,97
1179,Música,Baja,82
1179,Música,Media,83
1179,Música,Alta,98
1180,Computación,Baja,87
1180,Computación,Media,89
1180,Computación,Alta,84
1181,Música,Baja,88
1181,Música,Media,81
1181,Música,Alta,96
1182,Arquitectura,Baja,82
1182,Arquitectura,Media,86
1182,Arquitectura,Alta,108
1183,Arquitectura,Baja,94
1183,Arquitectura,Media,87
1183,Arquitectura,Alta,98
1184,Música,Baja,83
1184,Música,Media,86
1184,Música,Alta,94
1185,Literatura,Baja,95
1185,Literatura,Media,81
1185,Literatura,Alta,112
1186,Psicología,Baja,75
1186,Psicología,Media,81
1186,Psicología,Alta,79
1187,Física,Baja,72
1187,Física,Media,88
1187,Física,Alta,88
1188,Física,Baja,87
1188,Física,Media,70
1188,Física,Alta,85
1189,Química,Baja,93
1189,Química,Media,87
1189,Química,Alta,86
1190,Economía,Baja,96
1190,Economía,Media,77
1190,Economía,Alta,98
1191,Literatura,Baja,92
1191,Literatura,Media,89
1191,Literatura,Alta,92
1192,Química,Baja,100
1192,Química,Media,85
1192,Química,Alta,98
1193,Economía,Baja,97
1193,Economía,Media,106
1193,Economía,Alta,107
1194,Biología,Baja,89
1194,Biología,Media,88
1194,Biología,Alta,94
1195,Economía,Baja,83
1195,Economía,Media,90
1195,Economía,Alta,84
1196,Economía,Baja,98
1196,Economía,Media,82
1196,Economía,Alta,86
1197,Música,Baja,68
1197,Música,Media,73
1197,Música,Alta,116
1198,Matemáticas,Baja,99
1198,Matemáticas,Media,87
1198,Matemáticas,Alta,88
1199,Leyes,Baja,86
1199,Leyes,Media,96
1199,Leyes,Alta,84
1200,Química,Baja,88
1200,Química,Media,83
1200,Química,Alta,87
1201,Química,Baja,84
1201,Química,Media,94
1201,Química,Alta,92
1202,Computación,Baja,94
1202,Computación,Media,94
1202,Computación,Alta,85
1203,Matemáticas,Baja,91
1203,Matemáticas,Media,98
1203,Matemáticas,Alta,90
1204,Biología,Baja,89
1204,Biología,Media,81
1204,Biología,Alta,90
1205,Economía,Baja,89
1205,Economía,Media,92
1205,Economía,Alta,76
1206,Biología,Baja,70
1206,Biología,Media,83
1206,Biología,Alta,100
1207,Literatura,Baja,83
1207,Literatura,Media,96
1207,Literatura,Alta,85
1208,Arquitectura,Baja,90
1208,Arquitectura,Media,92
1208,Arquitectura,Alta,87
1209,Economía,Baja,104
1209,Economía,Media,73
1209,Economía,Alta,101
1210,Leyes,Baja,88
1210,Leyes,Media,76
1210,Leyes,Alta,96
1211,Física,Baja,78
1211,Física,Media,80
1211,Física,Alta,92
1212,Psicología,Baja,87
1212,Psicología,Media,88
1212,Psicología,Alta,85
1213,Economía,Baja,78
1213,Economía,Media,79
1213,Economía,Alta,95
1214,Matemáticas,Baja,79
1214,Matemáticas,Media,84
1214,Matemáticas,Alta,85
1215,Leyes,Baja,87
1215,Leyes,Media,91
1215,Leyes,Alta,89
1216,Economía,Baja,89
1216,Economía,Media,82
1216,Economía,Alta,93
1217,Física,Baja,94
1217,Física,Media,86
1217,Física,Alta,96
1218,Matemáticas,Baja,80
1218,Matemáticas,Media,83
1218,Matemáticas,Alta,79
1219,Psicología,Baja,91
1219,Psicología,Media,88
1219,Psicología,Alta,79
1220,Literatura,Baja,89
1220,Literatura,Media,90
1220,Literatura,Alta,101
1221,Psicología,Baja,87
1221,Psicología,Media,92
1221,Psicología,Alta,85
1222,Música,Baja,78
1222,Música,Media,84
1222,Música,Alta,101
1223,Matemáticas,Baja,80
1223,Matemáticas,Media,82
1223,Matemáticas,Alta,100
1224,Biología,Baja,95
1224,Biología,Media,90
1224,Biología,Alta,104
1225,Arquitectura,Baja,94
1225,Arquitectura,Media,78
1225,Arquitectura,Alta,88
1226,Biología,Baja,85
1226,Biología,Media,81
1226,Biología,Alta,95
1227,Economía,Baja,96
1227,Economía,Media,83
1227,Economía,Alta,81
1228,Arquitectura,Baja,102
1228,Arquitectura,Media,77
1228,Arquitectura,Alta,90
1229,Arquitectura,Baja,97
1229,Arquitectura,Media,81
1229,Arquitectura,Alta,106
1230,Literatura,Baja,91
1230,Literatura,Media,94
1230,Literatura,Alta,89
1231,Música,Baja,81
1231,Música,Media,89
1231,Música,Alta,100
1232,Biología,Baja,94
1232,Biología,Media,86
1232,Biología,Alta,96
1233,Música,Baja,87
1233,Música,Media,86
1233,Música,Alta,113
1234,Leyes,Baja,81
1234,Leyes,Media,93
1234,Leyes,Alta,107
1235,Computación,Baja,100
1235,Computación,Media,74
1235,Computación,Alta,102
1236,Leyes,Baja,87
1236,Leyes,Media,89
1236,Leyes,Alta,98
1237,Química,Baja,81
1237,Química,Media,105
1237,Química,Alta,88
1238,Química,Baja,91
1238,Química,Media,95
1238,Química,Alta,98
1239,Biología,Baja,88
1239,Biología,Media,88
1239,Biología,Alta,104
1240,Física,Baja,93
1240,Física,Media,93
1240,Física,Alta,89
1241,Literatura,Baja,91
1241,Literatura,Media,88
1241,Literatura,Alta,98
1242,Matemáticas,Baja,95
1242,Matemáticas,Media,89
1242,Matemáticas,Alta,93
1243,Física,Baja,92
1243,Física,Media,94
1243,Física,Alta,97
1244,Literatura,Baja,90
1244,Literatura,Media,78
1244,Literatura,Alta,108
1245,Economía,Baja,96
1245,Economía,Media,91
1245,Economía,Alta,98
1246,Literatura,Baja,99
1246,Literatura,Media,85
1246,Literatura,Alta,90
1247,Computación,Baja,87
1247,Computación,Media,96
1247,Computación,Alta,94
1248,Computación,Baja,83
1248,Computación,Media,96
1248,Computación,Alta,90
1249,Economía,Baja,91
1249,Economía,Media,96
1249,Economía,Alta,80
1250,Computación,Baja,84
1250,Computación,Media,80
1250,Computación,Alta,99
1251,Computación,Baja,98
1251,Computación,Media,84
1251,Computación,Alta,99
1252,Física,Baja,80
1252,Física,Media,95
1252,Física,Alta,102
1253,Química,Baja,84
1253,Química,Media,76
1253,Química,Alta,100
1254,Economía,Baja,88
1254,Economía,Media,92
1254,Economía,Alta,87
1255,Matemáticas,Baja,83
1255,Matemáticas,Media,90
1255,Matemáticas,Alta,100
1256,Psicología,Baja,84
1256,Psicología,Media,90
1256,Psicología,Alta,87
1257,Química,Baja,83
1257,Química,Media,91
1257,Química,Alta,84
1258,Leyes,Baja,95
1258,Leyes,Media,86
1258,Leyes,Alta,76
1259,Física,Baja,79
1259,Física,Media,89
1259,Física,Alta,90
1260,Computación,Baja,94
1260,Computación,Media,94
1260,Computación,Alta,90
1261,Química,Baja,83
1261,Química,Media,91
1261,Química,Alta,97
1262,Computación,Baja,99
1262,Computación,Media,94
1262,Computación,Alta,83
1263,Computación,Baja,89
1263,Computación,Media,86
1263,Computación,Alta,96
1264,Biología,Baja,89
1264,Biología,Media,84
1264,Biología,Alta,86
1265,Matemáticas,Baja,81
1265,Matemáticas,Media,84
1265,Matemáticas,Alta,93
1266,Música,Baja,72
1266,Música,Media,89
1266,Música,Alta,109
1267,Economía,Baja,92
1267,Economía,Media,89
1267,Economía,Alta,92
1268,Psicología,Baja,93
1268,Psicología,Media,97
1268,Psicología,Alta,81
1269,Matemáticas,Baja,73
1269,Matemáticas,Media,90
1269,Matemáticas,Alta,88
1270,Química,Baja,89
1270,Química,Media,96
1270,Química,Alta,93
1271,Química,Baja,102
1271,Química,Media,84
1271,Química,Alta,85
1272,Química,Baja,87
1272,Química,Media,94
1272,Química,Alta,84
1273,Economía,Baja,96
1273,Economía,Media,81
1273,Economía,Alta,82
1274,Química,Baja,88
1274,Química,Media,91
1274,Química,Alta,77
1275,Física,Baja,98
1275,Física,Media,106
1275,Física,Alta,88
1276,Computación,Baja,91
1276,Computación,Media,80
1276,Computación,Alta,108
1277,Computación,Baja,93
1277,Computación,Media,87
1277,Computación,Alta,97
1278,Leyes,Baja,70
1278,Leyes,Media,99
1278,Leyes,Alta,92
1279,Matemáticas,Baja,92
1279,Matemáticas,Media,75
1279,Matemáticas,Alta,84
1280,Química,Baja,85
1280,Química,Media,102
1280,Química,Alta,88
1281,Matemáticas,Baja,80
1281,Matemáticas,Media,88
1281,Matemáticas,Alta,93
1282,Economía,Baja,93
1282,Economía,Media,97
1282,Economía,Alta,73
1283,Psicología,Baja,74
1283,Psicología,Media,92
1283,Psicología,Alta,76
1284,Leyes,Baja,77
1284,Leyes,Media,80
1284,Leyes,Alta,113
1285,Física,Baja,89
1285,Física,Media,91
1285,Física,Alta,88
1286,Química,Baja,88
1286,Química,Media,93
1286,Química,Alta,89
1287,Música,Baja,84
1287,Música,Media,84
1287,Música,Alta,95
1288,Leyes,Baja,87
1288,Leyes,Media,90
1288,Leyes,Alta,92
1289,Literatura,Baja,96
1289,Literatura,Media,82
1289,Literatura,Alta,97
1290,Arquitectura,Baja,101
1290,Arquitectura,Media,86
1290,Arquitectura,Alta,100
1291,Física,Baja,66
1291,Física,Media,68
1291,Física,Alta,78
1292,Música,Baja,89
1292,Música,Media,95
1292,Música,Alta,98
1293,Música,Baja,81
1293,Música,Media,80
1293,Música,Alta,90
1294,Química,Baja,99
1294,Química,Media,82
1294,Química,Alta,90
1295,Física,Baja,89
1295,Física,Media,87
1295,Física,Alta,80
1296,Biología,Baja,77
1296,Biología,Media,82
1296,Biología,Alta,100
1297,Arquitectura,Baja,85
1297,Arquitectura,Media,76
1297,Arquitectura,Alta,90
1298,Leyes,Baja,87
1298,Leyes,Media,88
1298,Leyes,Alta,88
1299,Biología,Baja,90
1299,Biología,Media,77
1299,Biología,Alta,96
1300,Matemáticas,Baja,83
1300,Matemáticas,Media,97
1300,Matemáticas,Alta,106
1301,Computación,Baja,95
1301,Computación,Media,88
1301,Computación,Alta,89
1302,Economía,Baja,86
1302,Economía,Media,90
1302,Economía,Alta,85
1303,Computación,Baja,92
1303,Computación,Media,81
1303,Computación,Alta,100
1304,Literatura,Baja,87
1304,Literatura,Media,87
1304,Literatura,Alta,98
1305,Literatura,Baja,94
1305,Literatura,Media,100
1305,Literatura,Alta,94
1306,Psicología,Baja,87
1306,Psicología,Media,95
1306,Psicología,Alta,82
1307,Arquitectura,Baja,73
1307,Arquitectura,Media,89
1307,Arquitectura,Alta,106
1308,Matemáticas,Baja,84
1308,Matemáticas,Media,101
1308,Matemáticas,Alta,106
1309,Leyes,Baja,80
1309,Leyes,Media,93
1309,Leyes,Alta,83
1310,Leyes,Baja,87
1310,Leyes,Media,91
1310,Leyes,Alta,98
1311,Química,Baja,82
1311,Química,Media,98
1311,Química,Alta,95
1312,Leyes,Baja,99
1312,Leyes,Media,91
1312,Leyes,Alta,102
1313,Química,Baja,83
1313,Química,Media,100
1313,Química,Alta,85
1314,Literatura,Baja,93
1314,Literatura,Media,94
1314,Literatura,Alta,88
1315,Química,Baja,93
1315,Química,Media,83
1315,Química,Alta,81
1316,Psicología,Baja,92
1316,Psicología,Media,74
1316,Psicología,Alta,85
1317,Computación,Baja,96
1317,Computación,Media,74
1317,Computación,Alta,93
1318,Física,Baja,83
1318,Física,Media,78
1318,Física,Alta,95
1319,Música,Baja,73
1319,Música,Media,73
1319,Música,Alta,98
1320,Matemáticas,Baja,87
1320,Matemáticas,Media,100
1320,Matemáticas,Alta,88
1321,Leyes,Baja,83
1321,Leyes,Media,103
1321,Leyes,Alta,87
1322,Matemáticas,Baja,86
1322,Matemáticas,Media,89
1322,Matemáticas,Alta,89
1323,Matemáticas,Baja,79
1323,Matemáticas,Media,100
1323,Matemáticas,Alta,92
1324,Biología,Baja,91
1324,Biología,Media,94
1324,Biología,Alta,87
1325,Computación,Baja,86
1325,Computación,Media,88
1325,Computación,Alta,106
1326,Literatura,Baja,75
1326,Literatura,Media,74
1326,Literatura,Alta,92
1327,Matemáticas,Baja,84
1327,Matemáticas,Media,78
1327,Matemáticas,Alta,93
1328,Física,Baja,85
1328,Física,Media,77
1328,Física,Alta,86
1329,Arquitectura,Baja,99
1329,Arquitectura,Media,87
1329,Arquitectura,Alta,87
1330,Física,Baja,89
1330,Física,Media,82
1330,Física,Alta,96
1331,Literatura,Baja,85
1331,Literatura,Media,82
1331,Literatura,Alta,95
1332,Química,Baja,84
1332,Química,Media,115
1332,Química,Alta,88
1333,Física,Baja,93
1333,Física,Media,87
1333,Física,Alta,101
1334,Computación,Baja,82
1334,Computación,Media,85
1334,Computación,Alta,98
1335,Física,Baja,84
1335,Física,Media,102
1335,Física,Alta,87
1336,Arquitectura,Baja,90
1336,Arquitectura,Media,84
1336,Arquitectura,Alta,99
1337,Psicología,Baja,75
1337,Psicología,Media,100
1337,Psicología,Alta,93
1338,Psicología,Baja,89
1338,Psicología,Media,94
1338,Psicología,Alta,84
1339,Química,Baja,81
1339,Química,Media,89
1339,Química,Alta,84
1340,Arquitectura,Baja,88
1340,Arquitectura,Media,93
1340,Arquitectura,Alta,91
1341,Química,Baja,79
1341,Química,Media,85
1341,Química,Alta,97
1342,Biología,Baja,89
1342,Biología,Media,77
1342,Biología,Alta,81
1343,Economía,Baja,100
1343,Economía,Media,107
1343,Economía,Alta,86
1344,Computación,Baja,89
1344,Computación,Media,89
1344,Computación,Alta,88
1345,Psicología,Baja,100
1345,Psicología,Media,81
1345,Psicología,Alta,102
1346,Literatura,Baja,87
1346,Literatura,Media,93
1346,Literatura,Alta,82
1347,Física,Baja,81
1347,Física,Media,83
1347,Física,Alta,87
1348,Arquitectura,Baja,92
1348,Arquitectura,Media,87
1348,Arquitectura,Alta,102
1349,Economía,Baja,87
1349,Economía,Media,93
1349,Economía,Alta,91
1350,Física,Baja,83
1350,Física,Media,98
1350,Física,Alta,88
1351,Literatura,Baja,90
1351,Literatura,Media,95
1351,Literatura,Alta,91
1352,Química,Baja,79
1352,Química,Media,91
1352,Química,Alta,92
1353,Arquitectura,Baja,86
1353,Arquitectura,Media,89
1353,Arquitectura,Alta,86
1354,Leyes,Baja,87
1354,Leyes,Media,93
1354,Leyes,Alta,82
1355,Economía,Baja,99
1355,Economía,Media,85
1355,Economía,Alta,73
1356,Biología,Baja,96
1356,Biología,Media,76
1356,Biología,Alta,89
1357,Matemáticas,Baja,74
1357,Matemáticas,Media,87
1357,Matemáticas,Alta,94
1358,Física,Baja,84
1358,Física,Media,75
1358,Física,Alta,98
1359,Leyes,Baja,90
1359,Leyes,Media,92
1359,Leyes,Alta,100
1360,Química,Baja,84
1360,Química,Media,101
1360,Química,Alta,90
1361,Física,Baja,80
1361,Física,Media,89
1361,Física,Alta,95
1362,Física,Baja,84
1362,Física,Media,84
1362,Física,Alta,105
1363,Leyes,Baja,91
1363,Leyes,Media,96
1363,Leyes,Alta,90
1364,Física,Baja,89
1364,Física,Media,75
1364,Física,Alta,84
1365,Economía,Baja,99
1365,Economía,Media,100
1365,Economía,Alta,93
1366,Química,Baja,87
1366,Química,Media,99
1366,Química,Alta,86
1367,Psicología,Baja,83
1367,Psicología,Media,68
1367,Psicología,Alta,86
1368,Economía,Baja,85
1368,Economía,Media,85
1368,Economía,Alta,94
1369,Matemáticas,Baja,94
1369,Matemáticas,Media,91
1369,Matemáticas,Alta,102
1370,Física,Baja,83
1370,Física,Media,84
1370,Física,Alta,95
1371,Leyes,Baja,81
1371,Leyes,Media,96
1371,Leyes,Alta,97
1372,Leyes,Baja,87
1372,Leyes,Media,99
1372,Leyes,Alta,95
1373,Física,Baja,93
1373,Física,Media,83
1373,Física,Alta,96
1374,Física,Baja,88
1374,Física,Media,85
1374,Física,Alta,105
1375,Física,Baja,78
1375,Física,Media,95
1375,Física,Alta,93
1376,Biología,Baja,81
1376,Biología,Media,97
1376,Biología,Alta,101
1377,Química,Baja,93
1377,Química,Media,96
1377,Química,Alta,90
1378,Matemáticas,Baja,84
1378,Matemáticas,Media,90
1378,Matemáticas,Alta,97
1379,Matemáticas,Baja,87
1379,Matemáticas,Media,87
1379,Matemáticas,Alta,105
1380,Psicología,Baja,71
1380,Psicología,Media,91
1380,Psicología,Alta,80
1381,Literatura,Baja,105
1381,Literatura,Media,57
1381,Literatura,Alta,92
1382,Psicología,Baja,83
1382,Psicología,Media,84
1382,Psicología,Alta,89
1383,Matemáticas,Baja,77
1383,Matemáticas,Media,81
1383,Matemáticas,Alta,113
1384,Química,Baja,92
1384,Química,Media,76
1384,Química,Alta,90
1385,Química,Baja,87
1385,Química,Media,82
1385,Química,Alta,93
1386,Matemáticas,Baja,85
1386,Matemáticas,Media,85
1386,Matemáticas,Alta,92
1387,Física,Baja,76
1387,Física,Media,98
1387,Física,Alta,93
1388,Arquitectura,Baja,86
1388,Arquitectura,Media,80
1388,Arquitectura,Alta,92
1389,Matemáticas,Baja,91
1389,Matemáticas,Media,91
1389,Matemáticas,Alta,86
1390,Literatura,Baja,81
1390,Literatura,Media,84
1390,Literatura,Alta,99
1391,Arquitectura,Baja,91
1391,Arquitectura,Media,90
1391,Arquitectura,Alta,99
1392,Arquitectura,Baja,93
1392,Arquitectura,Media,88
1392,Arquitectura,Alta,95
1393,Biología,Baja,91
1393,Biología,Media,89
1393,Biología,Alta,89
1394,Física,Baja,101
1394,Física,Media,90
1394,Física,Alta,97
1395,Computación,Baja,94
1395,Computación,Media,90
1395,Computación,Alta,86
1396,Arquitectura,Baja,77
1396,Arquitectura,Media,79
1396,Arquitectura,Alta,103
1397,Matemáticas,Baja,83
1397,Matemáticas,Media,99
1397,Matemáticas,Alta,83
1398,Economía,Baja,85
1398,Economía,Media,86
1398,Economía,Alta,103
1399,Física,Baja,88
1399,Física,Media,83
1399,Física,Alta,109
1400,Psicología,Baja,89
1400,Psicología,Media,85
1400,Psicología,Alta,95
1401,Psicología,Baja,81
1401,Psicología,Media,71
1401,Psicología,Alta,86
1402,Economía,Baja,95
1402,Economía,Media,93
1402,Economía,Alta,84
1403,Música,Baja,77
1403,Música,Media,97
1403,Música,Alta,106
1404,Música,Baja,83
1404,Música,Media,89
1404,Música,Alta,90
1405,Computación,Baja,91
1405,Computación,Media,101
1405,Computación,Alta,90
1406,Química,Baja,87
1406,Química,Media,102
1406,Química,Alta,87
1407,Economía,Baja,90
1407,Economía,Media,87
1407,Economía,Alta,97
1408,Biología,Baja,104
1408,Biología,Media,90
1408,Biología,Alta,89
1409,Economía,Baja,90
1409,Economía,Media,88
1409,Economía,Alta,88
1410,Economía,Baja,87
1410,Economía,Media,90
1410,Economía,Alta,96
1411,Psicología,Baja,95
1411,Psicología,Media,78
1411,Psicología,Alta,95
1412,Psicología,Baja,81
1412,Psicología,Media,78
1412,Psicología,Alta,76
1413,Computación,Baja,95
1413,Computación,Media,83
1413,Computación,Alta,94
1414,Computación,Baja,95
1414,Computación,Media,79
1414,Computación,Alta,73
1415,Literatura,Baja,99
1415,Literatura,Media,89
1415,Literatura,Alta,89
1416,Música,Baja,81
1416,Música,Media,63
1416,Música,Alta,106
1417,Arquitectura,Baja,92
1417,Arquitectura,Media,91
1417,Arquitectura,Alta,101
1418,Computación,Baja,94
1418,Computación,Media,97
1418,Computación,Alta,82
1419,Biología,Baja,99
1419,Biología,Media,103
1419,Biología,Alta,90
1420,Literatura,Baja,83
1420,Literatura,Media,88
1420,Literatura,Alta,101
1421,Leyes,Baja,101
1421,Leyes,Media,83
1421,Leyes,Alta,84
1422,Arquitectura,Baja,94
1422,Arquitectura,Media,88
1422,Arquitectura,Alta,107
1423,Física,Baja,96
1423,Física,Media,86
1423,Física,Alta,100
1424,Leyes,Baja,87
1424,Leyes,Media,87
1424,Leyes,Alta,89
1425,Economía,Baja,79
1425,Economía,Media,82
1425,Economía,Alta,95
1426,Música,Baja,79
1426,Música,Media,73
1426,Música,Alta,97
1427,Música,Baja,91
1427,Música,Media,73
1427,Música,Alta,106
1428,Computación,Baja,86
1428,Computación,Media,105
1428,Computación,Alta,87
1429,Biología,Baja,87
1429,Biología,Media,92
1429,Biología,Alta,101
1430,Psicología,Baja,96
1430,Psicología,Media,92
1430,Psicología,Alta,87
1431,Arquitectura,Baja,82
1431,Arquitectura,Media,90
1431,Arquitectura,Alta,94
1432,Biología,Baja,91
1432,Biología,Media,89
1432,Biología,Alta,106
1433,Música,Baja,79
1433,Música,Media,83
1433,Música,Alta,107
1434,Arquitectura,Baja,81
1434,Arquitectura,Media,88
1434,Arquitectura,Alta,99
1435,Biología,Baja,75
1435,Biología,Media,85
1435,Biología,Alta,93
1436,Leyes,Baja,81
1436,Leyes,Media,89
1436,Leyes,Alta,93
1437,Matemáticas,Baja,82
1437,Matemáticas,Media,91
1437,Matemáticas,Alta,94
1438,Arquitectura,Baja,102
1438,Arquitectura,Media,83
1438,Arquitectura,Alta,97
1439,Química,Baja,90
1439,Química,Media,100
1439,Química,Alta,89
1440,Biología,Baja,85
1440,Biología,Media,88
1440,Biología,Alta,103
1441,Arquitectura,Baja,82
1441,Arquitectura,Media,81
1441,Arquitectura,Alta,108
1442,Química,Baja,90
1442,Química,Media,85
1442,Química,Alta,87
1443,Leyes,Baja,92
1443,Leyes,Media,86
1443,Leyes,Alta,97
1444,Literatura,Baja,102
1444,Literatura,Media,77
1444,Literatura,Alta,86
1445,Física,Baja,78
1445,Física,Media,88
1445,Física,Alta,95
1446,Computación,Baja,89
1446,Computación,Media,82
1446,Computación,Alta,77
1447,Economía,Baja,91
1447,Economía,Media,87
1447,Economía,Alta,88
1448,Biología,Baja,86
1448,Biología,Media,89
1448,Biología,Alta,89
1449,Química,Baja,92
1449,Química,Media,89
1449,Química,Alta,77
1450,Psicología,Baja,89
1450,Psicología,Media,82
1450,Psicología,Alta,79
1451,Psicología,Baja,81
1451,Psicología,Media,89
1451,Psicología,Alta,103
1452,Leyes,Baja,90
1452,Leyes,Media,99
1452,Leyes,Alta,96
1453,Computación,Baja,81
1453,Computación,Media,86
1453,Computación,Alta,99
1454,Literatura,Baja,84
1454,Literatura,Media,87
1454,Literatura,Alta,96
1455,Física,Baja,87
1455,Física,Media,93
1455,Física,Alta,104
1456,Física,Baja,81
1456,Física,Media,81
1456,Física,Alta,103
1457,Música,Baja,66
1457,Música,Media,75
1457,Música,Alta,86
1458,Química,Baja,93
1458,Química,Media,78
1458,Química,Alta,89
1459,Música,Baja,71
1459,Música,Media,96
1459,Música,Alta,107
1460,Economía,Baja,96
1460,Economía,Media,82
1460,Economía,Alta,86
1461,Química,Baja,82
1461,Química,Media,104
1461,Química,Alta,94
1462,Matemáticas,Baja,82
1462,Matemáticas,Media,90
1462,Matemáticas,Alta,98
1463,Economía,Baja,96
1463,Economía,Media,89
1463,Economía,Alta,85
1464,Biología,Baja,88
1464,Biología,Media,81
1464,Biología,Alta,88
1465,Química,Baja,89
1465,Química,Media,94
1465,Química,Alta,84
1466,Computación,Baja,86
1466,Computación,Media,90
1466,Computación,Alta,92
1467,Matemáticas,Baja,81
1467,Matemáticas,Media,94
1467,Matemáticas,Alta,86
1468,Psicología,Baja,70
1468,Psicología,Media,83
1468,Psicología,Alta,89
1469,Psicología,Baja,85
1469,Psicología,Media,81
1469,Psicología,Alta,89
1470,Computación,Baja,93
1470,Computación,Media,84
1470,Computación,Alta,86
1471,Literatura,Baja,92
1471,Literatura,Media,82
1471,Literatura,Alta,90
1472,Psicología,Baja,91
1472,Psicología,Media,82
1472,Psicología,Alta,91
1473,Matemáticas,Baja,85
1473,Matemáticas,Media,87
1473,Matemáticas,Alta,88
1474,Economía,Baja,76
1474,Economía,Media,79
1474,Economía,Alta,84
1475,Matemáticas,Baja,79
1475,Matemáticas,Media,82
1475,Matemáticas,Alta,98
1476,Psicología,Baja,94
1476,Psicología,Media,81
1476,Psicología,Alta,80
1477,Arquitectura,Baja,107
1477,Arquitectura,Media,97
1477,Arquitectura,Alta,84
1478,Música,Baja,87
1478,Música,Media,98
1478,Música,Alta,90
1479,Biología,Baja,91
1479,Biología,Media,85
1479,Biología,Alta,86
1480,Economía,Baja,85
1480,Economía,Media,75
1480,Economía,Alta,87
1481,Música,Baja,73
1481,Música,Media,91
1481,Música,Alta,94
1482,Computación,Baja,85
1482,Computación,Media,99
1482,Computación,Alta,96
1483,Computación,Baja,96
1483,Computación,Media,93
1483,Computación,Alta,97
1484,Leyes,Baja,92
1484,Leyes,Media,101
1484,Leyes,Alta,96
1485,Matemáticas,Baja,83
1485,Matemáticas,Media,88
1485,Matemáticas,Alta,80
1486,Economía,Baja,86
1486,Economía,Media,86
1486,Economía,Alta,92
1487,Matemáticas,Baja,83
1487,Matemáticas,Media,90
1487,Matemáticas,Alta,87
1488,Física,Baja,90
1488,Física,Media,95
1488,Física,Alta,86
1489,Computación,Baja,83
1489,Computación,Media,92
1489,Computación,Alta,98
1490,Economía,Baja,92
1490,Economía,Media,101
1490,Economía,Alta,84
1491,Computación,Baja,90
